date,ndvi,ndre,cire,s2rep,field_id
2026-01-17,0.7178,0.4353,1.4258,717.8379,FLD0399
2026-01-22,0.6482,0.3974,1.2126,717.0614,FLD0399
2026-01-27,0.5841,0.3606,0.9965,715.6100,FLD0399
2026-02-01,0.5434,0.3353,0.8394,714.0400,FLD0399
2026-02-06,0.5419,0.3303,0.7931,712.8708,FLD0399
2026-02-11,0.5605,0.3381,0.8233,712.4325,FLD0399
2026-02-16,0.5696,0.3454,0.8668,712.9800,FLD0399
2026-02-21,0.5769,0.3513,0.9003,713.3780,FLD0399
2026-02-26,,,,,FLD0399
2026-03-03,,,,,FLD0399
2026-03-08,,,,,FLD0399
2026-03-13,,,,,FLD0399
2026-03-18,,,,,FLD0399
2026-03-23,,,,,FLD0399
2026-03-28,,,,,FLD0399
2026-04-02,,,,,FLD0399
2026-04-07,,,,,FLD0399
2026-04-12,,,,,FLD0399
2026-04-17,,,,,FLD0399
2026-04-22,0.6689,0.4188,1.2722,717.0831,FLD0399
2026-04-27,0.6797,0.4255,1.3077,717.3054,FLD0399
2026-05-02,0.6866,0.4309,1.3376,717.6358,FLD0399
2026-05-07,0.6844,0.4324,1.3683,718.6837,FLD0399
2026-05-12,0.6529,0.4255,1.3231,719.2453,FLD0399
2026-05-17,0.6206,0.4195,1.2525,719.1053,FLD0399
2026-05-22,0.6408,0.4305,1.2766,718.6439,FLD0399
2026-05-27,0.6876,0.4507,1.3380,717.7033,FLD0399
2026-06-01,0.7610,0.4800,1.4367,716.2835,FLD0399
2026-06-06,,,,,FLD0399
2026-06-11,,,,,FLD0399
2026-06-16,,,,,FLD0399
2026-06-21,,,,,FLD0399
2026-06-26,,,,,FLD0399
2026-07-01,,,,,FLD0399
2026-07-06,,,,,FLD0399
2026-07-11,,,,,FLD0399
2026-07-16,,,,,FLD0399
2026-07-21,,,,,FLD0399
2026-07-26,,,,,FLD0399
2026-07-31,,,,,FLD0399
2026-08-05,,,,,FLD0399
2026-08-10,,,,,FLD0399
2026-08-15,,,,,FLD0399
2026-08-20,,,,,FLD0399
2026-08-25,,,,,FLD0399
2026-08-30,,,,,FLD0399
2026-09-04,,,,,FLD0399
2026-09-09,,,,,FLD0399
2026-09-14,,,,,FLD0399
2026-09-19,,,,,FLD0399
2025-06-01,,,,,FLD0401
2025-06-06,0.5962,0.4198,1.7859,722.9413,FLD0401
2025-06-11,0.6006,0.4216,1.7798,722.7965,FLD0401
2025-06-16,0.6051,0.4234,1.7737,722.6517,FLD0401
2025-06-21,0.6095,0.4252,1.7676,722.5069,FLD0401
2025-06-26,,,,,FLD0401
2025-07-01,,,,,FLD0401
2025-07-06,,,,,FLD0401
2025-07-11,,,,,FLD0401
2025-07-16,,,,,FLD0401
2025-07-21,,,,,FLD0401
2025-07-26,,,,,FLD0401
2025-07-31,,,,,FLD0401
2025-08-05,,,,,FLD0401
2025-08-10,,,,,FLD0401
2025-08-15,,,,,FLD0401
2025-08-20,,,,,FLD0401
2025-08-25,,,,,FLD0401
2025-08-30,,,,,FLD0401
2025-09-04,,,,,FLD0401
2025-09-09,,,,,FLD0401
2025-09-14,,,,,FLD0401
2025-09-19,,,,,FLD0401
2025-09-24,,,,,FLD0401
2025-09-29,,,,,FLD0401
2025-10-04,,,,,FLD0401
2025-10-09,,,,,FLD0401
2025-10-14,,,,,FLD0401
2025-10-19,,,,,FLD0401
2025-10-24,,,,,FLD0401
2025-10-29,,,,,FLD0401
2025-11-03,,,,,FLD0401
2025-11-08,0.7343,0.4752,1.5969,718.4519,FLD0401
2025-11-13,0.7402,0.4779,1.5946,718.3024,FLD0401
2025-11-18,0.7443,0.4795,1.5875,718.1588,FLD0401
2025-11-23,0.7435,0.4779,1.5678,718.0310,FLD0401
2025-11-28,0.7365,0.4723,1.5322,717.9233,FLD0401
2025-12-03,0.7239,0.4630,1.4820,717.8338,FLD0401
2025-12-08,0.7080,0.4517,1.4233,717.7549,FLD0401
2025-12-13,0.6931,0.4410,1.3670,717.6730,FLD0401
2025-12-18,,,,,FLD0401
2025-12-23,,,,,FLD0401
2025-12-28,,,,,FLD0401
2026-01-02,,,,,FLD0401
2026-01-07,,,,,FLD0401
2026-01-12,0.6054,0.3779,1.0349,717.1749,FLD0401
2026-01-17,0.5921,0.3687,0.9895,717.4809,FLD0401
2026-01-22,0.5751,0.3559,0.9166,716.7172,FLD0401
2026-01-27,0.5564,0.3415,0.8312,715.4675,FLD0401
2026-02-01,0.5359,0.3255,0.7333,713.7315,FLD0401
2026-02-06,,,,,FLD0401
2026-02-11,,,,,FLD0401
2026-02-16,,,,,FLD0401
2026-02-21,,,,,FLD0401
2026-02-26,,,,,FLD0401
2026-03-03,,,,,FLD0401
2026-03-08,,,,,FLD0401
2026-03-13,,,,,FLD0401
2026-03-18,,,,,FLD0401
2026-03-23,,,,,FLD0401
2026-03-28,,,,,FLD0401
2026-04-02,,,,,FLD0401
2026-04-07,,,,,FLD0401
2026-04-12,,,,,FLD0401
2026-04-17,,,,,FLD0401
2026-04-22,,,,,FLD0401
2026-04-27,,,,,FLD0401
2026-05-02,,,,,FLD0401
2026-05-07,,,,,FLD0401
2026-05-12,,,,,FLD0401
2026-05-17,,,,,FLD0401
2026-05-22,,,,,FLD0401
2026-05-27,,,,,FLD0401
2026-06-01,,,,,FLD0401
2026-06-06,,,,,FLD0401
2026-06-11,,,,,FLD0401
2026-06-16,,,,,FLD0401
2026-06-21,,,,,FLD0401
2026-06-26,,,,,FLD0401
2026-07-01,,,,,FLD0401
2026-07-06,,,,,FLD0401
2026-07-11,,,,,FLD0401
2026-07-16,,,,,FLD0401
2026-07-21,,,,,FLD0401
2026-07-26,,,,,FLD0401
2026-07-31,,,,,FLD0401
2026-08-05,,,,,FLD0401
2026-08-10,,,,,FLD0401
2026-08-15,,,,,FLD0401
2026-08-20,,,,,FLD0401
2026-08-25,,,,,FLD0401
2026-08-30,,,,,FLD0401
2026-09-04,,,,,FLD0401
2026-09-09,,,,,FLD0401
2026-09-14,,,,,FLD0401
2026-09-19,,,,,FLD0401
2025-06-01,,,,,FLD0402
2025-06-06,,,,,FLD0402
2025-06-11,,,,,FLD0402
2025-06-16,,,,,FLD0402
2025-06-21,,,,,FLD0402
2025-06-26,,,,,FLD0402
2025-07-01,,,,,FLD0402
2025-07-06,,,,,FLD0402
2025-07-11,,,,,FLD0402
2025-07-16,,,,,FLD0402
2025-07-21,,,,,FLD0402
2025-07-26,,,,,FLD0402
2025-07-31,,,,,FLD0402
2025-08-05,,,,,FLD0402
2025-08-10,,,,,FLD0402
2025-08-15,,,,,FLD0402
2025-08-20,,,,,FLD0402
2025-08-25,,,,,FLD0402
2025-08-30,,,,,FLD0402
2025-09-04,,,,,FLD0402
2025-09-09,,,,,FLD0402
2025-09-14,0.7187,0.4718,1.8687,721.0731,FLD0402
2025-09-19,0.7182,0.4665,1.8223,720.5630,FLD0402
2025-09-24,0.7177,0.4612,1.7758,720.0528,FLD0402
2025-09-29,0.7172,0.4559,1.7294,719.5427,FLD0402
2025-10-04,,,,,FLD0402
2025-10-09,,,,,FLD0402
2025-10-14,,,,,FLD0402
2025-10-19,,,,,FLD0402
2025-10-24,,,,,FLD0402
2025-10-29,,,,,FLD0402
2025-11-03,,,,,FLD0402
2025-11-08,0.7132,0.4132,1.3578,715.4617,FLD0402
2025-11-13,0.7131,0.4078,1.3093,714.9155,FLD0402
2025-11-18,0.7125,0.4025,1.2634,714.4144,FLD0402
2025-11-23,0.7102,0.3972,1.2219,714.0095,FLD0402
2025-11-28,0.7066,0.3931,1.1923,713.7896,FLD0402
2025-12-03,0.7023,0.3908,1.1792,713.7955,FLD0402
2025-12-08,0.6984,0.3906,1.1814,713.9908,FLD0402
2025-12-13,0.6959,0.3918,1.1921,714.2624,FLD0402
2025-12-18,0.6942,0.3939,1.2079,714.5824,FLD0402
2025-12-23,0.6930,0.3962,1.2229,714.8585,FLD0402
2025-12-28,0.6917,0.3983,1.2373,715.1282,FLD0402
2026-01-02,0.6869,0.3985,1.2476,715.5447,FLD0402
2026-01-07,0.6741,0.3949,1.2491,716.2521,FLD0402
2026-01-12,0.6593,0.3897,1.2473,717.1062,FLD0402
2026-01-17,0.6508,0.3866,1.2552,718.2193,FLD0402
2026-01-22,0.6554,0.3849,1.2374,718.0070,FLD0402
2026-01-27,0.6658,0.3921,1.2769,717.7485,FLD0402
2026-02-01,0.6661,0.4041,1.3577,717.5221,FLD0402
2026-02-06,0.6552,0.4099,1.4184,717.6257,FLD0402
2026-02-11,0.6423,0.4109,1.4535,718.0117,FLD0402
2026-02-16,0.6364,0.4102,1.4683,718.6168,FLD0402
2026-02-21,0.6468,0.4090,1.4414,717.6552,FLD0402
2026-02-26,0.6558,0.4174,1.4906,718.0404,FLD0402
2026-03-03,0.6501,0.4193,1.4816,717.8444,FLD0402
2026-03-08,0.6420,0.4199,1.4673,718.3211,FLD0402
2026-03-13,0.6365,0.4217,1.4666,719.1811,FLD0402
2026-03-18,0.6377,0.4247,1.4726,719.8382,FLD0402
2026-03-23,0.6456,0.4293,1.4939,719.8526,FLD0402
2026-03-28,0.6422,0.4333,1.5481,720.6809,FLD0402
2026-04-02,0.6316,0.4217,1.4777,719.7235,FLD0402
2026-04-07,0.6133,0.4139,1.4677,719.5938,FLD0402
2026-04-12,0.6096,0.4107,1.4776,718.8960,FLD0402
2026-04-17,0.6174,0.4127,1.5110,718.5912,FLD0402
2026-04-22,0.6138,0.4065,1.4796,718.1943,FLD0402
2026-04-27,0.6022,0.3994,1.4250,718.2869,FLD0402
2026-05-02,0.5912,0.3920,1.3382,718.2956,FLD0402
2026-05-07,0.5790,0.3907,1.3409,719.6453,FLD0402
2026-05-12,0.5783,0.3909,1.2960,719.3252,FLD0402
2026-05-17,0.5656,0.3936,1.3237,720.5653,FLD0402
2026-05-22,0.5561,0.3921,1.3143,720.5969,FLD0402
2026-05-27,0.5546,0.3964,1.3310,720.9477,FLD0402
2026-06-01,0.5648,0.4058,1.3923,721.2027,FLD0402
2026-06-06,0.5851,0.4165,1.4854,721.3373,FLD0402
2026-06-11,0.5977,0.4198,1.4892,720.1387,FLD0402
2026-06-16,0.5880,0.4168,1.4965,720.0195,FLD0402
2026-06-21,0.5838,0.4119,1.4666,719.1524,FLD0402
2026-06-26,0.5747,0.4066,1.4276,718.9925,FLD0402
2026-07-01,0.5666,0.4017,1.3949,718.7479,FLD0402
2026-07-06,0.5578,0.3968,1.3609,718.5784,FLD0402
2026-07-11,0.5484,0.3916,1.3256,718.4840,FLD0402
2026-07-16,,,,,FLD0402
2026-07-21,,,,,FLD0402
2026-07-26,,,,,FLD0402
2026-07-31,,,,,FLD0402
2026-08-05,,,,,FLD0402
2026-08-10,,,,,FLD0402
2026-08-15,,,,,FLD0402
2026-08-20,,,,,FLD0402
2026-08-25,,,,,FLD0402
2026-08-30,,,,,FLD0402
2026-09-04,,,,,FLD0402
2026-09-09,,,,,FLD0402
2026-09-14,,,,,FLD0402
2026-09-19,,,,,FLD0402
2025-06-01,,,,,FLD0403
2025-06-06,,,,,FLD0403
2025-06-11,,,,,FLD0403
2025-06-16,,,,,FLD0403
2025-06-21,,,,,FLD0403
2025-06-26,,,,,FLD0403
2025-07-01,,,,,FLD0403
2025-07-06,,,,,FLD0403
2025-07-11,,,,,FLD0403
2025-07-16,,,,,FLD0403
2025-07-21,,,,,FLD0403
2025-07-26,,,,,FLD0403
2025-07-31,,,,,FLD0403
2025-08-05,,,,,FLD0403
2025-08-10,,,,,FLD0403
2025-08-15,,,,,FLD0403
2025-08-20,,,,,FLD0403
2025-08-25,,,,,FLD0403
2025-08-30,,,,,FLD0403
2025-09-04,,,,,FLD0403
2025-09-09,,,,,FLD0403
2025-09-14,0.8522,0.6310,3.3523,725.0758,FLD0403
2025-09-19,0.8524,0.6233,3.2504,724.5601,FLD0403
2025-09-24,0.8527,0.6156,3.1485,724.0444,FLD0403
2025-09-29,0.8529,0.6079,3.0466,723.5287,FLD0403
2025-10-04,,,,,FLD0403
2025-10-09,,,,,FLD0403
2025-10-14,,,,,FLD0403
2025-10-19,,,,,FLD0403
2025-10-24,,,,,FLD0403
2025-10-29,,,,,FLD0403
2025-11-03,,,,,FLD0403
2025-11-08,0.8548,0.5464,2.2315,719.4031,FLD0403
2025-11-13,0.8551,0.5390,2.1278,718.9014,FLD0403
2025-11-18,0.8553,0.5312,2.0264,718.3822,FLD0403
2025-11-23,0.8555,0.5217,1.9225,717.7456,FLD0403
2025-11-28,0.8556,0.5123,1.8365,717.1378,FLD0403
2025-12-03,0.8554,0.5054,1.7854,716.7134,FLD0403
2025-12-08,0.8551,0.5021,1.7737,716.5566,FLD0403
2025-12-13,0.8547,0.5028,1.7932,716.6811,FLD0403
2025-12-18,0.8541,0.5058,1.8310,716.9674,FLD0403
2025-12-23,0.8536,0.5082,1.8636,717.2098,FLD0403
2025-12-28,,,,,FLD0403
2026-01-02,,,,,FLD0403
2026-01-07,,,,,FLD0403
2026-01-12,,,,,FLD0403
2026-01-17,,,,,FLD0403
2026-01-22,,,,,FLD0403
2026-01-27,,,,,FLD0403
2026-02-01,,,,,FLD0403
2026-02-06,,,,,FLD0403
2026-02-11,,,,,FLD0403
2026-02-16,,,,,FLD0403
2026-02-21,,,,,FLD0403
2026-02-26,,,,,FLD0403
2026-03-03,,,,,FLD0403
2026-03-08,,,,,FLD0403
2026-03-13,,,,,FLD0403
2026-03-18,,,,,FLD0403
2026-03-23,,,,,FLD0403
2026-03-28,,,,,FLD0403
2026-04-02,0.8438,0.5509,2.4744,721.7049,FLD0403
2026-04-07,0.8402,0.5522,2.5109,722.1017,FLD0403
2026-04-12,0.8418,0.5551,2.5207,722.0618,FLD0403
2026-04-17,0.8569,0.5671,2.6128,722.1689,FLD0403
2026-04-22,0.8774,0.5652,2.5913,721.0496,FLD0403
2026-04-27,0.8794,0.5487,2.4276,719.8922,FLD0403
2026-05-02,0.8599,0.5238,2.1808,719.1434,FLD0403
2026-05-07,0.8235,0.4966,1.9312,719.0261,FLD0403
2026-05-12,0.7793,0.4744,1.6586,718.4116,FLD0403
2026-05-17,0.7626,0.4797,1.6452,718.7057,FLD0403
2026-05-22,0.7661,0.4772,1.5907,717.5157,FLD0403
2026-05-27,0.7805,0.4911,1.7439,717.8688,FLD0403
2026-06-01,0.8083,0.5148,2.0251,718.8314,FLD0403
2026-06-06,0.8494,0.5482,2.4342,720.4036,FLD0403
2026-06-11,,,,,FLD0403
2026-06-16,,,,,FLD0403
2026-06-21,,,,,FLD0403
2026-06-26,,,,,FLD0403
2026-07-01,,,,,FLD0403
2026-07-06,,,,,FLD0403
2026-07-11,,,,,FLD0403
2026-07-16,,,,,FLD0403
2026-07-21,,,,,FLD0403
2026-07-26,,,,,FLD0403
2026-07-31,,,,,FLD0403
2026-08-05,,,,,FLD0403
2026-08-10,,,,,FLD0403
2026-08-15,,,,,FLD0403
2026-08-20,,,,,FLD0403
2026-08-25,,,,,FLD0403
2026-08-30,,,,,FLD0403
2026-09-04,,,,,FLD0403
2026-09-09,,,,,FLD0403
2026-09-14,,,,,FLD0403
2026-09-19,,,,,FLD0403
2025-06-01,,,,,FLD0404
2025-06-06,,,,,FLD0404
2025-06-11,,,,,FLD0404
2025-06-16,,,,,FLD0404
2025-06-21,,,,,FLD0404
2025-06-26,,,,,FLD0404
2025-07-01,,,,,FLD0404
2025-07-06,,,,,FLD0404
2025-07-11,,,,,FLD0404
2025-07-16,,,,,FLD0404
2025-07-21,,,,,FLD0404
2025-07-26,,,,,FLD0404
2025-07-31,,,,,FLD0404
2025-08-05,,,,,FLD0404
2025-08-10,,,,,FLD0404
2025-08-15,,,,,FLD0404
2025-08-20,,,,,FLD0404
2025-08-25,,,,,FLD0404
2025-08-30,,,,,FLD0404
2025-09-04,,,,,FLD0404
2025-09-09,,,,,FLD0404
2025-09-14,0.8682,0.6016,2.7391,723.0937,FLD0404
2025-09-19,0.8667,0.5934,2.6572,722.5677,FLD0404
2025-09-24,0.8653,0.5852,2.5752,722.0417,FLD0404
2025-09-29,0.8639,0.5770,2.4933,721.5156,FLD0404
2025-10-04,,,,,FLD0404
2025-10-09,,,,,FLD0404
2025-10-14,,,,,FLD0404
2025-10-19,,,,,FLD0404
2025-10-24,,,,,FLD0404
2025-10-29,,,,,FLD0404
2025-11-03,,,,,FLD0404
2025-11-08,0.8524,0.5115,1.8380,717.3075,FLD0404
2025-11-13,0.8526,0.5036,1.7559,716.7517,FLD0404
2025-11-18,0.8508,0.4953,1.6741,716.2331,FLD0404
2025-11-23,0.8424,0.4849,1.5843,715.7590,FLD0404
2025-11-28,0.8281,0.4748,1.5060,715.4819,FLD0404
2025-12-03,0.8106,0.4678,1.4570,715.5103,FLD0404
2025-12-08,0.7934,0.4657,1.4446,715.8450,FLD0404
2025-12-13,0.7809,0.4686,1.4649,716.3792,FLD0404
2025-12-18,0.7655,0.4763,1.5156,717.2513,FLD0404
2025-12-23,0.7628,0.4775,1.5249,717.4302,FLD0404
2025-12-28,0.7666,0.4808,1.5619,717.9918,FLD0404
2026-01-02,0.7810,0.4778,1.5342,717.3475,FLD0404
2026-01-07,0.7900,0.4688,1.4796,716.5841,FLD0404
2026-01-12,0.8047,0.4649,1.4502,715.9214,FLD0404
2026-01-17,0.7963,0.4608,1.4558,716.4621,FLD0404
2026-01-22,0.7826,0.4468,1.4015,716.4460,FLD0404
2026-01-27,0.7607,0.4470,1.4592,717.8264,FLD0404
2026-02-01,0.7550,0.4498,1.4772,717.7014,FLD0404
2026-02-06,0.7325,0.4440,1.4384,717.7598,FLD0404
2026-02-11,0.7180,0.4406,1.3970,717.8406,FLD0404
2026-02-16,0.7026,0.4350,1.3679,718.3373,FLD0404
2026-02-21,0.7054,0.4291,1.3182,717.5642,FLD0404
2026-02-26,0.7173,0.4475,1.4617,718.5673,FLD0404
2026-03-03,0.7386,0.4620,1.5469,718.3119,FLD0404
2026-03-08,0.7511,0.4741,1.6354,718.5151,FLD0404
2026-03-13,0.7569,0.4817,1.7076,719.1447,FLD0404
2026-03-18,0.7575,0.4789,1.7137,720.0198,FLD0404
2026-03-23,0.7622,0.4723,1.6591,719.9151,FLD0404
2026-03-28,0.7718,0.4784,1.7129,720.9122,FLD0404
2026-04-02,0.7582,0.4702,1.6208,720.1038,FLD0404
2026-04-07,0.7415,0.4644,1.5961,719.5815,FLD0404
2026-04-12,0.7296,0.4668,1.6228,719.3021,FLD0404
2026-04-17,0.7310,0.4803,1.7506,720.1965,FLD0404
2026-04-22,0.7447,0.4999,1.9352,721.4349,FLD0404
2026-04-27,0.7724,0.5194,2.1330,722.6711,FLD0404
2026-05-02,0.7812,0.5228,2.1665,722.5644,FLD0404
2026-05-07,0.7749,0.5081,2.0672,721.7582,FLD0404
2026-05-12,0.7637,0.4900,1.8583,719.8960,FLD0404
2026-05-17,0.7605,0.4828,1.7062,718.2717,FLD0404
2026-05-22,0.7635,0.4829,1.6355,717.3027,FLD0404
2026-05-27,0.7687,0.4865,1.6266,716.8841,FLD0404
2026-06-01,0.7762,0.4937,1.6759,716.9742,FLD0404
2026-06-06,0.7853,0.5031,1.7599,717.3627,FLD0404
2026-06-11,0.7939,0.5120,1.8343,717.6683,FLD0404
2026-06-16,,,,,FLD0404
2026-06-21,,,,,FLD0404
2026-06-26,,,,,FLD0404
2026-07-01,,,,,FLD0404
2026-07-06,,,,,FLD0404
2026-07-11,,,,,FLD0404
2026-07-16,0.8533,0.5720,2.3279,719.5754,FLD0404
2026-07-21,0.8617,0.5805,2.3985,719.8478,FLD0404
2026-07-26,0.8702,0.5891,2.4690,720.1203,FLD0404
2026-07-31,0.8787,0.5977,2.5395,720.3927,FLD0404
2026-08-05,,,,,FLD0404
2026-08-10,,,,,FLD0404
2026-08-15,,,,,FLD0404
2026-08-20,,,,,FLD0404
2026-08-25,,,,,FLD0404
2026-08-30,,,,,FLD0404
2026-09-04,,,,,FLD0404
2026-09-09,,,,,FLD0404
2026-09-14,,,,,FLD0404
2026-09-19,,,,,FLD0404
2025-06-01,,,,,FLD0405
2025-06-06,,,,,FLD0405
2025-06-11,,,,,FLD0405
2025-06-16,,,,,FLD0405
2025-06-21,,,,,FLD0405
2025-06-26,,,,,FLD0405
2025-07-01,,,,,FLD0405
2025-07-06,,,,,FLD0405
2025-07-11,,,,,FLD0405
2025-07-16,,,,,FLD0405
2025-07-21,,,,,FLD0405
2025-07-26,,,,,FLD0405
2025-07-31,,,,,FLD0405
2025-08-05,,,,,FLD0405
2025-08-10,,,,,FLD0405
2025-08-15,,,,,FLD0405
2025-08-20,,,,,FLD0405
2025-08-25,,,,,FLD0405
2025-08-30,,,,,FLD0405
2025-09-04,,,,,FLD0405
2025-09-09,,,,,FLD0405
2025-09-14,0.7857,0.5492,2.4135,722.9651,FLD0405
2025-09-19,0.7772,0.5360,2.3142,722.3197,FLD0405
2025-09-24,0.7687,0.5228,2.2148,721.6743,FLD0405
2025-09-29,0.7602,0.5095,2.1155,721.0288,FLD0405
2025-10-04,,,,,FLD0405
2025-10-09,,,,,FLD0405
2025-10-14,,,,,FLD0405
2025-10-19,0.7263,0.4566,1.7180,718.4470,FLD0405
2025-10-24,0.7167,0.4418,1.6087,717.7356,FLD0405
2025-10-29,0.7084,0.4290,1.5118,717.1066,FLD0405
2025-11-03,0.7040,0.4215,1.4486,716.7005,FLD0405
2025-11-08,0.7044,0.4208,1.4278,716.5749,FLD0405
2025-11-13,0.7121,0.4295,1.4653,716.8535,FLD0405
2025-11-18,0.7186,0.4376,1.5006,717.0951,FLD0405
2025-11-23,0.7113,0.4300,1.4397,716.5951,FLD0405
2025-11-28,0.6949,0.4122,1.3222,715.6965,FLD0405
2025-12-03,0.6768,0.3933,1.2079,714.8951,FLD0405
2025-12-08,0.6645,0.3818,1.1493,714.6063,FLD0405
2025-12-13,0.6654,0.3859,1.1942,715.1824,FLD0405
2025-12-18,0.6737,0.3988,1.2969,716.2440,FLD0405
2025-12-23,0.6802,0.4094,1.3849,717.1810,FLD0405
2025-12-28,,,,,FLD0405
2026-01-02,0.6917,0.4289,1.5492,718.9554,FLD0405
2026-01-07,0.6947,0.4386,1.6373,719.9827,FLD0405
2026-01-12,0.7011,0.4484,1.7179,720.8349,FLD0405
2026-01-17,0.7194,0.4615,1.8031,721.4439,FLD0405
2026-01-22,0.7490,0.4715,1.8175,720.8902,FLD0405
2026-01-27,0.7772,0.4727,1.7461,719.3695,FLD0405
2026-02-01,0.7914,0.4629,1.6098,717.5047,FLD0405
2026-02-06,0.7797,0.4397,1.4291,715.9680,FLD0405
2026-02-11,0.7542,0.4149,1.2784,715.1141,FLD0405
2026-02-16,0.7331,0.4034,1.2418,715.2438,FLD0405
2026-02-21,0.7258,0.4063,1.2826,715.5189,FLD0405
2026-02-26,0.7295,0.4217,1.3932,715.9640,FLD0405
2026-03-03,0.7401,0.4456,1.5543,716.5293,FLD0405
2026-03-08,0.7480,0.4660,1.6939,717.0799,FLD0405
2026-03-13,0.7524,0.4814,1.8027,717.6797,FLD0405
2026-03-18,0.7534,0.4915,1.8789,718.3610,FLD0405
2026-03-23,0.7511,0.4969,1.9252,719.1167,FLD0405
2026-03-28,0.7481,0.5027,1.9859,720.2624,FLD0405
2026-04-02,0.7420,0.5050,2.0016,720.6950,FLD0405
2026-04-07,0.7325,0.4933,1.9063,720.5028,FLD0405
2026-04-12,0.7438,0.4788,1.7541,718.8921,FLD0405
2026-04-17,0.7383,0.4573,1.5540,717.7658,FLD0405
2026-04-22,0.7096,0.4246,1.3166,716.3723,FLD0405
2026-04-27,0.6544,0.3925,1.1400,716.1982,FLD0405
2026-05-02,0.5831,0.3625,1.0021,716.6180,FLD0405
2026-05-07,0.5148,0.3311,0.8925,718.1223,FLD0405
2026-05-12,0.4962,0.3174,0.8289,716.9436,FLD0405
2026-05-17,0.5048,0.3304,0.9169,717.6131,FLD0405
2026-05-22,0.5334,0.3494,1.0167,716.9070,FLD0405
2026-05-27,0.5608,0.3724,1.1410,717.8996,FLD0405
2026-06-01,0.5883,0.3991,1.2631,719.1188,FLD0405
2026-06-06,0.6057,0.4165,1.3374,720.1724,FLD0405
2026-06-11,0.6181,0.4227,1.3220,718.7570,FLD0405
2026-06-16,0.6296,0.4295,1.3524,718.3102,FLD0405
2026-06-21,0.6352,0.4250,1.3417,717.1353,FLD0405
2026-06-26,0.6330,0.4139,1.3349,717.6117,FLD0405
2026-07-01,0.6311,0.4029,1.3273,718.0416,FLD0405
2026-07-06,0.6310,0.3944,1.3250,718.3141,FLD0405
2026-07-11,0.6337,0.3912,1.3373,718.5302,FLD0405
2026-07-16,0.6399,0.3944,1.3680,718.6753,FLD0405
2026-07-21,0.6492,0.4036,1.4155,718.7558,FLD0405
2026-07-26,0.6604,0.4163,1.4729,718.7987,FLD0405
2026-07-31,0.6711,0.4280,1.5275,718.8520,FLD0405
2026-08-05,,,,,FLD0405
2026-08-10,,,,,FLD0405
2026-08-15,,,,,FLD0405
2026-08-20,,,,,FLD0405
2026-08-25,0.7236,0.4846,1.7950,719.1395,FLD0405
2026-08-30,0.7340,0.4959,1.8486,719.1970,FLD0405
2026-09-04,0.7445,0.5072,1.9021,719.2545,FLD0405
2026-09-09,0.7550,0.5185,1.9556,719.3120,FLD0405
2026-09-14,,,,,FLD0405
2026-09-19,,,,,FLD0405
2025-06-01,,,,,FLD0406
2025-06-06,,,,,FLD0406
2025-06-11,,,,,FLD0406
2025-06-16,,,,,FLD0406
2025-06-21,,,,,FLD0406
2025-06-26,,,,,FLD0406
2025-07-01,,,,,FLD0406
2025-07-06,,,,,FLD0406
2025-07-11,,,,,FLD0406
2025-07-16,,,,,FLD0406
2025-07-21,,,,,FLD0406
2025-07-26,,,,,FLD0406
2025-07-31,,,,,FLD0406
2025-08-05,,,,,FLD0406
2025-08-10,,,,,FLD0406
2025-08-15,,,,,FLD0406
2025-08-20,,,,,FLD0406
2025-08-25,,,,,FLD0406
2025-08-30,,,,,FLD0406
2025-09-04,,,,,FLD0406
2025-09-09,,,,,FLD0406
2025-09-14,,,,,FLD0406
2025-09-19,,,,,FLD0406
2025-09-24,,,,,FLD0406
2025-09-29,,,,,FLD0406
2025-10-04,,,,,FLD0406
2025-10-09,,,,,FLD0406
2025-10-14,,,,,FLD0406
2025-10-19,,,,,FLD0406
2025-10-24,,,,,FLD0406
2025-10-29,,,,,FLD0406
2025-11-03,,,,,FLD0406
2025-11-08,,,,,FLD0406
2025-11-13,,,,,FLD0406
2025-11-18,,,,,FLD0406
2025-11-23,,,,,FLD0406
2025-11-28,0.6204,0.4261,1.0616,719.1802,FLD0406
2025-12-03,0.6491,0.4359,1.1109,719.0615,FLD0406
2025-12-08,0.6745,0.4424,1.1499,718.7606,FLD0406
2025-12-13,0.6964,0.4459,1.1784,718.2773,FLD0406
2025-12-18,0.7110,0.4425,1.1840,717.3930,FLD0406
2025-12-23,0.7310,0.4415,1.1845,716.5942,FLD0406
2025-12-28,0.7451,0.4397,1.2317,716.0282,FLD0406
2026-01-02,0.7630,0.4437,1.2707,714.3904,FLD0406
2026-01-07,0.7457,0.4386,1.2707,715.6292,FLD0406
2026-01-12,0.7325,0.4371,1.3097,716.5816,FLD0406
2026-01-17,0.7103,0.4281,1.3214,717.7655,FLD0406
2026-01-22,0.6918,0.4125,1.2499,717.4104,FLD0406
2026-01-27,0.6840,0.4024,1.2653,718.4734,FLD0406
2026-02-01,0.7063,0.4138,1.2996,717.0896,FLD0406
2026-02-06,0.6849,0.4101,1.2600,718.4398,FLD0406
2026-02-11,0.7126,0.4261,1.3065,717.6146,FLD0406
2026-02-16,0.7419,0.4465,1.4895,718.5795,FLD0406
2026-02-21,0.7657,0.4621,1.6281,718.3369,FLD0406
2026-02-26,0.7899,0.4905,1.9316,720.6365,FLD0406
